StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent,eligibility_1,eligibility_2,p1crosst_First Click,p1crosst_Last Click,p1crosst_Page Submit,p1crosst_Click Count,p1preft_First Click,p1preft_Last Click,p1preft_Page Submit,p1preft_Click Count,p1,p1t_First Click,p1t_Last Click,p1t_Page Submit,p1t_Click Count,p1_con,p2crosst_First Click,p2crosst_Last Click,p2crosst_Page Submit,p2crosst_Click Count,p2preft_First Click,p2preft_Last Click,p2preft_Page Submit,p2preft_Click Count,p2,p2t_First Click,p2t_Last Click,p2t_Page Submit,p2t_Click Count,p2_con,p3crosst_First Click,p3crosst_Last Click,p3crosst_Page Submit,p3crosst_Click Count,p3dott_First Click,p3dott_Last Click,p3dott_Page Submit,p3dott_Click Count,dot_p3,p4crosst_First Click,p4crosst_Last Click,p4crosst_Page Submit,p4crosst_Click Count,p4dott_First Click,p4dott_Last Click,p4dott_Page Submit,p4dott_Click Count,p4preft_First Click,p4preft_Last Click,p4preft_Page Submit,p4preft_Click Count,p4,p4t_First Click,p4t_Last Click,p4t_Page Submit,p4t_Click Count,p4_con,dot_p4,p5crosst_First Click,p5crosst_Last Click,p5crosst_Page Submit,p5crosst_Click Count,p5dott_First Click,p5dott_Last Click,p5dott_Page Submit,p5dott_Click Count,p5preft_First Click,p5preft_Last Click,p5preft_Page Submit,p5preft_Click Count,p5,p5t_First Click,p5t_Last Click,p5t_Page Submit,p5t_Click Count,p5_con,dot_p5,i1crosst_First Click,i1crosst_Last Click,i1crosst_Page Submit,i1crosst_Click Count,crt1dott_First Click,crt1dott_Last Click,crt1dott_Page Submit,crt1dott_Click Count,i1preft_First Click,i1preft_Last Click,i1preft_Page Submit,i1preft_Click Count,crt1_i,crt1_i_t_First Click,crt1_i_t_Last Click,crt1_i_t_Page Submit,crt1_i_t_Click Count,crt1_i_con,dot_crt1,crt1dotchoicet_First Click,crt1dotchoicet_Last Click,crt1dotchoicet_Page Submit,crt1dotchoicet_Click Count,i2crosst_First Click,i2crosst_Last Click,i2crosst_Page Submit,i2crosst_Click Count,i2dott_First Click,i2dott_Last Click,i2dott_Page Submit,i2dott_Click Count,i2preft_First Click,i2preft_Last Click,i2preft_Page Submit,i2preft_Click Count,crt2_i,crt2_i_t_First Click,crt2_i_t_Last Click,crt2_i_t_Page Submit,crt2_i_t_Click Count,crt2_i_con,dot_crt2,i2dotchoicet_First Click,i2dotchoicet_Last Click,i2dotchoicet_Page Submit,i2dotchoicet_Click Count,i3crosst_First Click,i3crosst_Last Click,i3crosst_Page Submit,i3crosst_Click Count,i3dott_First Click,i3dott_Last Click,i3dott_Page Submit,i3dott_Click Count,i3preft_First Click,i3preft_Last Click,i3preft_Page Submit,i3preft_Click Count,crt3_i,crt3_i_t_First Click,crt3_i_t_Last Click,crt3_i_t_Page Submit,crt3_i_t_Click Count,crt3_i_con,dot_crt3,i3dotchoicet_First Click,i3dotchoicet_Last Click,i3dotchoicet_Page Submit,i3dotchoicet_Click Count,i4cross_t_First Click,i4cross_t_Last Click,i4cross_t_Page Submit,i4cross_t_Click Count,i4dot_t_First Click,i4dot_t_Last Click,i4dot_t_Page Submit,i4dot_t_Click Count,i4pref_t_First Click,i4pref_t_Last Click,i4pref_t_Page Submit,i4pref_t_Click Count,crt4_i,crt4_i_t_First Click,crt4_i_t_Last Click,crt4_i_t_Page Submit,crt4_i_t_Click Count,crt4_i_con,dot_crt4,i4dotchoice_t_First Click,i4dotchoice_t_Last Click,i4dotchoice_t_Page Submit,i4dotchoice_t_Click Count,i5cross_t_First Click,i5cross_t_Last Click,i5cross_t_Page Submit,i5cross_t_Click Count,i5dot_t_First Click,i5dot_t_Last Click,i5dot_t_Page Submit,i5dot_t_Click Count,i5pref_t_First Click,i5pref_t_Last Click,i5pref_t_Page Submit,i5pref_t_Click Count,crt5_i,crt5_i_t_First Click,crt5_i_t_Last Click,crt5_i_t_Page Submit,crt5_i_t_Click Count,crt5_i_con,dot_crt5,i5dotchoice_t_First Click,i5dotchoice_t_Last Click,i5dotchoice_t_Page Submit,i5dotchoice_t_Click Count,i6cross_t_First Click,i6cross_t_Last Click,i6cross_t_Page Submit,i6cross_t_Click Count,i6dot_t_First Click,i6dot_t_Last Click,i6dot_t_Page Submit,i6dot_t_Click Count,i6pref_t_First Click,i6pref_t_Last Click,i6pref_t_Page Submit,i6pref_t_Click Count,crt6_i,crt6_i_t_First Click,crt6_i_t_Last Click,crt6_i_t_Page Submit,crt6_i_t_Click Count,crt6_i_con,dot_crt6,i6dotchoice_t_First Click,i6dotchoice_t_Last Click,i6dotchoice_t_Page Submit,i6dotchoice_t_Click Count,calib_int,crt1_r,exp1,r1_t_First Click,r1_t_Last Click,r1_t_Page Submit,r1_t_Click Count,crt1_r_con,crt2_r,exp2,r2_t_First Click,r2_t_Last Click,r2_t_Page Submit,r2_t_Click Count,crt2_r_con,crt3_r,exp3,r3_t_First Click,r3_t_Last Click,r3_t_Page Submit,r3_t_Click Count,crt3_r_con,crt4_r,exp4,r4_t_First Click,r4_t_Last Click,r4_t_Page Submit,r4_t_Click Count,crt4_r_con,crt5_r,exp5,r5_t_First Click,r5_t_Last Click,r5_t_Page Submit,r5_t_Click Count,crt5_r_con,r6pref_t_First Click,r6pref_t_Last Click,r6pref_t_Page Submit,r6pref_t_Click Count,crt6_r,exp6,r6_t_First Click,r6_t_Last Click,r6_t_Page Submit,r6_t_Click Count,crt6_r_con,calib_ref,check,ext_resources_use_1,ext_resources_use_2,ext_resources_use_3,ext_resources_use_4,ext_resources_use_5,ext_resources_use_6,familiarity_1,familiarity_2,familiarity_3,familiarity_4,familiarity_5,familiarity_6,IH_1,IH_2,IH_3,IH_4,IH_5,IH_6,IH_7,IH_8,IH_9,AOT_1,AOT_2,AOT_3,AOT_4,AOT_5,AOT_6,AOT_7,AOT_8,AOT_9,AOT_10,AOT_11,AOT_12,AOT_13,IC_1,IC_2,IC_3,IC_4,IC_5,IC_6,IC_7,IC_8,IC_9,IC_10,IC_11,IC_12,IC_13,IC_14,IC_15,IC_16,GCBS_1_terror,GCBS_2_alien,GCBS_3_tech,GCBS_4_events,GCBS_5_exp,evolution,CRS1,CRS2,CRS3,CRS4,CRS5,CRS6,CRS7,Age,Gender,Gender_4_TEXT,Edu,Employment,Employment_8_TEXT,Student,Religion,Religion_spec,Religion_spec_8_TEXT,Country_Ori_YN,Country_Ori,Country_Res_YN,Country_Res,native_lang,lang_fluency,feedback_problems,feedback_suggestions,SC0,SC1,LabID,Country,Test,Q_Language,Sample,Defocus_main,Defocus_crt_r,Defocus_crt_i,UserAgent,PROLIFIC_PID,Q_TotalDuration,speedMbps,DeviceIdentifier,justification,feedback
12/5/2024 9:43,12/5/2024 9:54,0,100,679,1,12/5/2024 9:54,anonymous,PR-PI,1,,0,0,,1,1,1,2.046,2.046,2.111,1,0,0,2.01,0,1,3.849,3.849,3.87,1,100,0,0,2.023,0,0,0,2.019,0,2,2.156,2.156,2.176,1,100,0,0,2.116,0,0,0,2.123,0,1,0,0,2.124,0,0,0,2.023,0,0,0,2.023,0,1,3.218,3.218,3.237,1,100,2,0,0,2.024,0,0,0,2.024,0,0,0,2.123,0,1,4.932,4.932,4.952,1,90,3,0,0,2.024,0,0,0,2.023,0,0,0,2.023,0,1,4.21,4.21,4.226,1,100,4,3.039,3.039,5.801,1,0,0,2.024,0,0,0,2.022,0,0,0,2.122,0,1,3.027,3.027,3.041,1,100,2,4.766,4.766,6.38,1,0,0,2.121,0,0,0,2.123,0,0,0,2.122,0,2,10.083,10.083,10,1,40,2,3.248,3.248,4,1,0,0,2.024,0,0,0,2.023,0,0,0,2.123,0,1,10.055,10.055,10.074,1,60,2,2.009,2.009,3.094,1,0,0,2.024,0,0,0,2.023,0,0,0,2.023,0,1,8.206,8.206,8.224,1,100,1,3.43,3.43,4.939,1,0,0,2.123,0,0,0,2.025,0,0,0,2.022,0,3,8.575,8.575,8.591,1,70,3,2.078,2.078,3.382,1,5,1,Simple riddle i Have seen similar before,2.51,3.054,9.7,2,100,1,You take the place of the person you overtake in a race,2.025,2.756,11.623,2,100,1,Think I am one out but not sure which way ,5.845,7.667,18.818,2,50,1,It would take the same amount of time ,3.432,11.063,11.538,3,100,1,It doubles every hour So it is half the size an hour earlier,4.654,6,19.951,2,100,0,0,1.283,0,2,They can do it much faster together I now realise,17.729,20.807,27.631,3,60,5,1,0,0,0,0,0,0,1,1,0,0,1,0,6,6,5,5,6,3,5,5,5,4,3,5,3,3,4,3,3,3,4,3,3,3,7,6,7,6,7,7,7,4,7,7,8,6,6,7,6,7,2,2,3,2,1,1,1,1,1,1,1,1,1,32,2,-99,3,1,-99,2,2,,,2,190,2,190,1,,none,none,4,5,,the United States,Pilot2,PR-PI,C,1,0,0,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",5fbccd88199e4319f7a988d2,679,10.93,,J,F
12/5/2024 9:38,12/5/2024 9:56,0,100,1033,1,12/5/2024 9:56,anonymous,PR-PI,1,,0,0,,1,1,1,0,0,2.108,0,0,0,2.017,0,1,5.462,5.462,5.484,1,100,0,0,2.117,0,0,0,2.129,0,2,3.522,3.522,3.546,1,100,0,0,2.131,0,0,0,2.017,0,1,0,0,2.107,0,0,0,2.013,0,0,0,2.123,0,1,2.868,2.868,2.887,1,100,2,0,0,2.115,0,0,0,2.017,0,0,0,2.114,0,1,2.75,2.75,2.774,1,100,3,0,0,2.127,0,0,0,2.013,0,0,0,2.106,0,2,9.944,9.944,9.969,1,50,3,3.307,3.307,4.436,1,0,0,2.006,0,0,0,2.014,0,0,0,2.118,0,1,4.874,4.874,4.898,1,100,2,2.707,2.707,4.202,1,0,0,2.123,0,0,0,2.129,0,0,0,2.112,0,1,7.105,7.105,7.131,1,80,4,3.691,3.691,5.612,1,0,0,2.126,0,0,0,2.013,0,0,0,2.016,0,2,8.314,8.314,8.319,1,0,2,3.597,3.597,5.374,1,0,0,2.017,0,0,0,2.015,0,0,0,2.124,0,1,13.824,13.824,13.85,1,80,1,2.703,2.703,4.361,1,0,0,2.125,0,0,0,2.013,0,0,0,2.121,0,3,8.649,8.649,8.673,1,60,3,7.196,7.196,9.058,1,4,1,,3.865,3.865,5.306,1,100,1,,5.034,5.034,7.399,1,100,1,,4.48,4.48,6.272,1,100,1,,8.242,35.199,37.273,2,50,1,,2.729,2.729,4.428,1,100,0,0,1.926,0,2,,10.976,14.329,15.414,2,50,4,1,0,0,0,0,0,0,0,0,0,1,0,0,6,6,7,5,7,3,7,6,5,5,2,5,2,2,3,1,3,5,4,5,4,3,8,6,5,7,7,4,3,6,7,7,7,6,7,4,5,6,4,3,4,4,4,1,2,2,2,1,1,2,4,28,2,-99,4,1,-99,2,1,3,-99,2,26,2,190,2,4,none,none,3,5,,the United States,Pilot2,PR-PI,C,0,0,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",670dedcc7112ec931e0c3a66,1033,4.27,,NJ,F
12/5/2024 9:43,12/5/2024 9:56,0,100,824,1,12/5/2024 9:56,anonymous,PR-PI,1,,0,0,,1,1,1,0,0,2.12,0,0,0,2.118,0,1,3.511,3.511,3.527,1,100,0,0,2.117,0,0,0,2.01,0,2,2.734,2.734,2.748,1,100,0,0,2.119,0,0,0,2.016,0,1,0,0,2.011,0,0,0,2.111,0,0,0,2.015,0,1,2.046,2.046,2.053,1,100,2,0,0,2.01,0,0,0,2.015,0,0,0,2.111,0,1,2.558,2.558,2.57,1,100,3,0,0,2.113,0,0,0,2.011,0,0,0,2.012,0,2,7.03,7.03,7.041,1,100,3,2.624,2.624,3.594,1,0,0,2.016,0,0,0,2.115,0,0,0,2.006,0,1,3.041,3.041,3.053,1,100,2,2.852,2.852,3.849,1,0,0,2.014,0,0,0,2.012,0,0,0,2.009,0,3,3.083,3.083,3.095,1,0,2,9.659,9.659,10.651,1,0,0,2.015,0,0,0,2.011,0,0,0,2.009,0,1,5.39,5.39,5.399,1,80,2,8.535,8.535,9.682,1,0,0,2.113,0,0,0,2.01,0,0,0,2.012,0,1,5.702,5.702,5.819,1,100,1,3.054,3.054,4.144,1,0,0,2.01,0,0,0,2.012,0,0,0,2.112,0,1,8.301,8.301,8.415,1,100,3,3.778,3.778,5.042,1,5,1,,17.255,17.255,18.654,1,100,1,,2.365,2.365,3.538,1,100,1,,2.992,2.992,4.431,1,100,1,,2.753,2.753,4.152,1,100,1,,3.079,3.079,4.369,1,100,0,0,1.309,0,1,,4.322,4.322,5.787,1,100,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,2,7,3,6,6,1,5,4,5,5,1,2,6,5,6,5,4,7,7,5,9,8,2,6,1,9,9,6,7,3,4,3,9,2,3,1,1,1,1,5,4,1,2,3,3,1,43,2,-99,4,1,-99,2,2,,,2,184,2,190,2,4,None.,None.,4,6,,the United States,Pilot2,PR-PI,C,0,0,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",5ba42e35984ec30001c6018d,824,3.91,,NJ,F
12/5/2024 9:44,12/5/2024 9:59,0,100,879,1,12/5/2024 9:59,anonymous,PR-PI,1,,0,0,,1,1,1,0,0,2.011,0,0,0,2.008,0,1,3.357,3.357,3.368,1,100,0,0,2.107,0,0,0,2.105,0,2,3.574,3.574,3.585,1,100,0,0,2.009,0,0,0,2.106,0,1,0,0,2.111,0,0,0,2.01,0,0,0,2.009,0,1,5.533,5.533,5.543,1,60,2,0,0,2.011,0,0,0,2.009,0,0,0,2.108,0,1,3.545,3.545,3.553,1,90,3,0,0,2.01,0,0,0,2.01,0,0,0,2.106,0,1,5.661,5.661,5.671,1,100,3,3.904,3.904,6.138,1,0,0,2.006,0,0,0,2.004,0,0,0,2.006,0,1,6.769,6.769,6.778,1,90,2,8.035,8.035,9.287,1,0,0,2.011,0,0,0,2.111,0,0,0,2.009,0,2,9.155,9.155,9.163,1,10,4,5.589,5.589,6.645,1,0,0,2.11,0,0,0,2.009,0,0,0,2.111,0,2,8.634,8.634,8.644,1,60,2,3.302,3.302,5.725,1,0,0,2.011,0,0,0,2.01,0,0,0,2.011,0,2,8.8,8.8,8.911,1,45,1,1.879,1.879,3.469,1,0,0,2.108,0,0,0,2.006,0,0,0,2.009,0,1,3.762,6.695,6.706,2,20,3,3.085,3.085,4.406,1,6,1,,3.863,3.863,6.752,1,100,1,,3.108,3.108,5.91,1,100,3,,10.226,10.226,14.168,1,20,2,,29.9,29.9,44.136,1,50,2,,12.241,12.241,22.381,1,60,1.088,1.088,1.807,1,3,,17.502,17.502,24.876,1,20,4,1,0,0,0,0,0,0,1,1,0,1,1,0,7,7,6,7,7,2,6,7,5,5,2,5,3,4,5,1,3,3,4,5,4,2,5,7,8,6,6,5,4,4,6,6,7,7,3,3,4,6,3,5,5,2,4,1,3,3,2,3,3,3,3,24,2,-99,3,1,-99,2,1,6,-99,2,190,2,190,1,,none,none,3,2,,the United States,Pilot2,PR-PI,C,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",60e31bce2383d151e53b4fc7,879,17.86,,NJ,NF
12/5/2024 9:42,12/5/2024 9:59,0,100,1029,1,12/5/2024 9:59,anonymous,PR-PI,1,,0,0,,1,1,1,0,0,2.103,0,0,0,2.104,0,1,5.433,5.433,5.437,1,100,0,0,2.003,0,0,0,2.003,0,2,3.812,3.812,3.816,1,100,0,0,2.104,0,0,0,2.002,0,1,0,0,2.003,0,0,0,2.003,0,0,0,2.103,0,1,4.528,4.528,4.533,1,100,2,0,0,2.004,0,0,0,2.103,0,0,0,2.102,0,1,2.743,2.743,2.748,1,100,3,0,0,2.004,0,0,0,2.103,0,0,0,2.002,0,2,6.893,6.893,6.897,1,0,3,2.435,2.435,3.637,1,0,0,2.102,0,0,0,2.003,0,0,0,2.004,0,2,5.345,5.345,5.349,1,100,2,3.243,3.243,6.509,1,0,0,2.004,0,0,0,2.004,0,0,0,2.004,0,-99,0,0,10.601,0,,4,5.116,5.116,6.022,1,0,0,2.004,0,0,0,2.103,0,0,0,2.004,0,2,6.69,6.69,6.694,1,30,2,3.531,3.531,5.613,1,0,0,2.004,0,0,0,2.003,0,0,0,2.002,0,-99,0,0,15,0,,1,3.975,3.975,5.177,1,0,0,2.004,0,0,0,2.102,0,0,0,2.103,0,3,6.344,6.344,6.348,1,70,1,2.422,2.422,3.624,1,5,1,,4.025,4.025,11.276,1,100,4,,10.707,10.707,11.725,1,0,2,,9.941,9.941,11.327,1,30,3,,15.81,15.81,17.508,1,20,3,,17.794,17.794,18.788,1,20,0,0,1.68,0,1,,8.194,8.194,9.1,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,6,7,1,7,5,2,6,1,6,2,3,2,1,1,6,3,6,6,2,1,1,6,9,5,5,7,5,9,9,9,9,5,5,5,5,3,1,2,1,1,3,1,1,1,1,2,1,2,40,2,-99,3,"1,3",-99,2,2,,,2,190,2,190,1,,none,none,0,2,,the United States,Pilot2,PR-PI,C,4,0,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",66865698db40594c273c8777,1029,4.85,,NJ,F
12/5/2024 9:44,12/5/2024 10:01,0,100,998,1,12/5/2024 10:01,anonymous,PR-PI,1,,0,0,,1,1,1,0,0,2.111,0,0,0,2.006,0,1,4.1,4.1,4.112,1,99,0,0,2.014,0,0,0,2.017,0,2,4.032,4.032,4.04,1,99,0,0,2.113,0,0,0,2.016,0,1,0,0,2.113,0,0,0,2.013,0,0,0,2.013,0,1,3.741,3.741,3.748,1,99,2,0,0,2.006,0,0,0,2.112,0,0,0,2.114,0,-99,0,0,7.999,0,,3,0,0,2.115,0,0,0,2.112,0,0,0,2.005,0,2,0.721,0.721,0.728,1,25,3,4.475,4.475,5.641,1,0,0,2.119,0,0,0,2.01,0,0,0,2.008,0,4,4.908,4.908,4.918,1,25,2,3.169,3.169,4.014,1,0,0,2.012,0,0,0,2.015,0,0,0,2.119,0,4,6.349,6.349,6.359,1,25,4,3.402,3.402,4.228,1,0,0,2.013,0,0,0,2.108,0,0,0,2.113,0,1,7.434,7.434,7.442,1,100,2,3.1,3.1,4.294,1,0,0,2.013,0,0,0,2.006,0,0,0,2.007,0,2,7.457,7.457,7.465,1,100,1,2.758,2.758,3.564,1,0,0,2.008,0,0,0,2.005,0,0,0,2.018,0,2,8.957,8.957,8.969,1,77,3,2.246,2.246,3.361,1,2,1,,23.873,23.873,25.219,1,100,2,,6.893,6.893,8.957,1,100,4,,6.158,8.671,15.366,2,25,1,,17.973,17.973,19.378,1,99,3,,15.465,15.465,18.24,1,25,0,0,1.513,0,2,,9.757,9.757,10.912,1,100,5,1,0,0,0,0,0,0,1,1,1,1,1,1,5,7,5,5,7,3,6,7,7,5,2,4,1,4,5,1,2,5,4,6,3,2,9,9,9,5,7,6,9,7,9,6,4,9,6,8,5,7,4,6,6,5,4,2,3,1,1,1,2,2,2,33,1,-99,3,1,-99,-999,-999,,,3,,3,,1,,none,none,1,2,,the United States,Pilot2,PR-PI,C,0,0,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",669d232e0cb8eed3d0cab90f,998,3.9,,NJ,NF
12/5/2024 9:48,12/5/2024 10:01,0,100,791,1,12/5/2024 10:01,anonymous,PR-PI,1,,0,0,,1,1,1,0,0,2.015,0,0,0,2.009,0,1,3.939,3.939,3.95,1,95,0,0,2.009,0,0,0,2.017,0,2,4.261,4.261,4.271,1,100,0,0,2.018,0,0,0,2.006,0,1,0,0,2.02,0,0,0,2.108,0,0,0,2.019,0,1,4.202,4.202,4.317,1,95,3,0,0,2.019,0,0,0,2.116,0,0,0,2.015,0,1,3.156,3.156,3.164,1,100,3,0,0,2.007,0,0,0,2.12,0,0,0,2.107,0,2,5.584,5.584,5.594,1,50,3,2.622,2.622,3.698,1,0,0,2.106,0,0,0,2.016,0,0,0,2.014,0,2,6.713,6.713,6.723,1,90,2,2.312,2.312,4.12,1,0,0,2.009,0,0,0,2.021,0,0,0,2.116,0,3,4.402,4.402,4.514,1,50,4,5.051,5.051,7.089,1,0,0,2.008,0,0,0,2.022,0,0,0,2.011,0,4,6.258,6.258,6.266,1,60,2,3.382,3.382,5.266,1,0,0,2.019,0,0,0,2.117,0,0,0,2.019,0,1,8.226,8.226,8.24,1,100,1,2.468,2.468,3.851,1,0,0,2.012,0,0,0,2.122,0,0,0,2.115,0,3,5.874,5.874,5.886,1,80,3,4.352,4.352,5.633,1,3,1,,7.193,7.193,8.324,1,100,1,,8.572,10.188,10.851,2,60,2,,6.24,6.24,7.74,1,50,3,,12.316,12.316,13.287,1,30,1,,3.43,3.43,4.67,1,100,0,0,1.248,0,1,,11.254,14.113,15.21,2,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,3,5,5,6,7,4,1,4,2,3,2,3,2,3,5,5,4,3,6,6,7,6,6,4,5,7,2,4,4,3,3,3,1,3,2,2,2,2,1,1,2,1,1,1,2,1,1,39,1,-99,4,1,-99,2,2,,,2,190,2,190,1,,none,none,1,4,,the United States,Pilot2,PR-PI,C,0,0,0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",602cfb8dbc577263b42e3c16,791,4.78,,NJ,F
12/5/2024 9:44,12/5/2024 10:01,0,100,1041,1,12/5/2024 10:01,anonymous,PR-PI,1,,0,0,,1,1,1,0,0,2.01,0,0,0,2.108,0,1,2.514,2.514,2.525,1,100,0,0,2.012,0,0,0,2.006,0,2,4.346,4.346,4.359,1,100,0,0,2.007,0,0,0,2.006,0,1,0,0,2.008,0,0,0,2.017,0,0,0,2.118,0,1,4.017,4.017,4.027,1,100,2,0.098,0.098,2.118,1,0,0,2.113,0,0,0,2.016,0,1,4.116,4.116,4.128,1,100,3,0,0,2.015,0,0,0,2.01,0,0,0,2.11,0,2,8.022,8.022,8.032,1,100,3,10.993,10.993,14.969,1,0,0,2.009,0,0,0,2.118,0,0,0,2.007,0,2,4.579,4.579,4.589,1,100,2,2.37,2.37,3.4,1,0,0,2.009,0,0,0,2.118,0,1.206,1.206,2.009,1,2,4.74,4.74,4.753,1,90,4,2.751,2.751,4.125,1,0,0,2.12,0,0,0,2.014,0,0,0,2.008,0,1,13.193,13.193,13.206,1,0,2,1.985,3.895,4.935,2,0,0,2.119,0,0,0,2.017,0,0,0,2.012,0,2,11.697,11.697,11.707,1,100,1,2.027,2.027,2.832,1,0,0,2.015,0,0,0,2.015,0,0,0,2.012,0,-99,0,0,10.812,0,,3,3.021,3.021,5.005,1,3,1,I misread the question and jumped to winter as it mentioned seasons ,21.412,57.722,58.392,14,100,3,dont know and dont understand ,20.728,28.535,30.276,3,0,3,Just guessing i cant work this out ,11.967,29.896,32.015,4,0,1,i just guessed i thought it would actually be 200 ,8.687,61.286,62.565,10,50,3,dont know - i thought you would have to half the 24 ,15.261,17.8,29.03,4,0,0,0,1.255,0,3,I had to think how to do averages and im not sure if my answer is even right ,20.457,21.2,40.698,2,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,7,7,5,7,2,2,6,1,5,2,5,4,1,2,6,3,6,5,5,9,9,9,9,7,5,9,1,6,8,7,6,5,3,1,5,1,2,2,4,4,1,1,1,3,1,4,1,1,37,2,-99,2,8,unemployed due to ill health,2,2,,,2,190,2,190,1,,none,none,1,2,,the United States,Pilot2,PR-PI,C,0,0,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",665b8f27f783306ae5989561,1041,4.27,,J,F
12/5/2024 9:45,12/5/2024 10:02,0,100,999,1,12/5/2024 10:02,anonymous,PR-PI,1,,0,0,,1,1,1,0,0,2.01,0,0,0,2.011,1,1,3.678,3.678,3.691,1,100,0,0,2.01,0,0,0,2.008,0,2,3.159,3.159,3.171,1,100,0,0,2.008,0,0,0,2.01,0,1,0,0,2.01,0,0,0,2.108,0,0,0,2.109,0,-99,0,0,8.001,0,,2,0,0,2.011,0,0,0,2.009,0,0,0,2.009,0,1,4.257,4.257,4.269,1,100,3,0,0,2.01,0,0,0,2.009,0,0,0,2.11,0,2,6.518,6.518,6.529,1,100,3,2.23,2.23,3.056,1,0,0,2.009,0,0,0,2.01,0,0,0,2.112,0,2,4.66,4.66,4.668,1,100,2,4.764,4.764,5.856,1,0,0,2.012,0,0,0,2.008,0,0,0,2.11,0,2,6.59,6.59,6.501,1,50,4,4.153,4.153,4.945,1,0,0,2.105,0,0,0,2.008,0,0,0,2.011,0,1,12.235,12.235,12.246,1,50,2,3.112,3.112,4.563,1,0,0,2.009,0,0,0,2.009,0,0,0,2.011,0,2,10.139,10.139,10.151,1,100,1,2.627,2.627,3.419,1,0,0,2.111,0,0,0,2.009,0,0,0,2.012,0,2,7.025,7.025,7.036,1,100,3,1.925,1.925,2.635,1,4,1,,8.142,8.142,9.167,1,100,1,,17.526,17.526,18.334,1,100,2,,30.305,40.926,54.093,2,100,1,,8.842,8.842,13.783,1,100,3,,27.073,27.073,41.246,1,60,0,0,1.23,0,1,,15.3,25.868,26.776,2,50,5,1,0,0,0,0,0,0,0,0,0,1,0,0,6,7,6,2,7,1,7,5,4,6,2,6,1,4,3,1,2,6,2,6,6,3,5,3,4,6,5,4,5,6,7,8,8,6,5,7,6,6,3,2,4,2,4,1,2,2,4,2,4,1,3,34,1,-99,3,1,-99,2,2,,,2,190,2,190,1,,none,none,1,4,,the United States,Pilot2,PR-PI,C,1,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5dcb191c8549368037ceac8a,999,37.3,,NJ,NF
